# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RIN2	RIN2	XM_017027888.2	protein_coding	0	3	0	429	2	0	2	0	0	0	0	5	0	407	0	0	0	0	0	2	0	1	14
RIN2	RIN2	XM_017027889.2	protein_coding	0	1	0	121	2	0	1	0	0	0	0	5	0	107	0	0	0	0	0	0	0	1	6
RIN2	RIN2	XM_017027890.2	protein_coding	0	1	0	250	2	0	0	0	0	0	0	5	0	232	0	0	0	0	0	0	0	1	11
RIN2	RIN2	XM_017027892.2	protein_coding	0	1	0	121	2	0	1	0	0	0	0	5	0	106	0	0	0	0	0	0	0	1	7
RIN2	RIN2	XM_017027893.2	protein_coding	0	1	0	220	11	0	0	0	0	0	0	15	0	176	0	0	0	0	0	0	0	1	18
RIN2	RIN2	XM_047440209.1	protein_coding	0	2	0	427	2	0	1	0	0	0	0	5	0	406	0	0	0	0	0	1	0	1	14
RIN2	RIN2	XM_047440210.1	protein_coding	0	2	0	427	2	0	1	0	0	0	0	5	0	406	0	0	0	0	0	1	0	1	14
RIN2	RIN2	XM_047440211.1	protein_coding	0	2	0	427	2	0	1	0	0	0	0	5	0	406	0	0	0	0	0	1	0	1	14
RIN2	RIN2	XM_047440212.1	protein_coding	0	3	0	429	2	0	2	0	0	0	0	5	0	407	0	0	0	0	0	2	0	1	14
RIN2	RIN2	XM_047440213.1	protein_coding	0	3	0	429	2	0	2	0	0	0	0	5	0	407	0	0	0	0	0	2	0	1	14
RIN2	RIN2	XM_047440214.1	protein_coding	0	1	0	428	2	0	1	0	0	0	0	5	0	406	0	0	0	0	0	0	0	1	14
RIN2	RIN2	XM_047440215.1	protein_coding	0	1	0	428	2	0	0	0	0	0	0	5	0	407	0	0	0	0	0	0	0	1	14
RIN2	RIN2	XM_047440216.1	protein_coding	0	1	0	121	2	0	0	0	0	0	0	5	0	107	0	0	0	0	0	0	0	1	7
RIPOR3	RIPOR3	NM_001290268.2	protein_coding	0	0	1	283	1	0	0	0	0	0	0	1	0	264	1	0	0	0	0	0	0	0	17
RIPOR3	RIPOR3	NM_080829.4	protein_coding	0	0	1	92	1	0	0	0	0	0	0	1	0	61	1	0	0	0	0	0	0	0	29
RIPOR3	RIPOR3	NR_110890.2		0	0	0	284	0	0	0	0	0	0	0	1	0	264	0	2	0	0	0	0	0	0	17
RIPOR3	RIPOR3	XM_006723713.5	protein_coding	0	0	1	283	1	0	0	0	0	0	0	1	0	264	1	0	0	0	0	0	0	0	17
RIPOR3	RIPOR3	XM_011528579.3	protein_coding	0	0	1	283	1	0	0	0	0	0	0	1	0	264	1	0	0	0	0	0	0	0	17
RIPOR3	RIPOR3	XM_011528584.4	protein_coding	0	0	1	277	0	0	0	0	0	0	0	7	0	253	1	0	0	0	0	0	0	0	17
RIPOR3	RIPOR3	XM_011528585.3	protein_coding	0	0	1	17	1	0	0	0	0	0	0	1	0	15	1	0	0	0	0	0	0	0	0
RIPOR3	RIPOR3	XM_011528586.3	protein_coding	0	0	1	275	0	0	0	0	0	0	0	5	0	253	1	0	0	0	0	0	0	0	17
RIPOR3	RIPOR3	XM_017027681.1	protein_coding	0	0	1	17	1	0	0	0	0	0	0	1	0	15	1	0	0	0	0	0	0	0	0
RIPOR3	RIPOR3	XM_047439912.1	protein_coding	0	0	1	281	1	0	0	0	0	0	0	1	0	264	1	0	0	0	0	0	0	0	15
RIPOR3	RIPOR3	XM_047439913.1	protein_coding	0	0	1	281	1	0	0	0	0	0	0	1	0	264	1	0	0	0	0	0	0	0	15
RIPOR3	RIPOR3	XM_047439914.1	protein_coding	0	1	1	276	0	0	0	0	0	0	0	5	0	255	1	0	0	0	0	1	0	0	17
RIPOR3	RIPOR3	XR_936505.3		0	1	0	277	0	0	0	0	0	0	0	5	0	255	0	1	0	0	0	1	0	0	17
RIPOR3	RIPOR3	XR_936506.4		0	0	0	278	0	0	0	0	0	0	0	7	0	253	0	1	0	0	0	0	0	0	17
RIPOR3-AS1	RIPOR3-AS1	NR_111906.1		0	0	0	77	0	0	0	0	0	0	0	9	0	32	0	1	0	0	0	0	0	0	35
RNF114	RNF114	NM_018683.4	protein_coding	0	0	0	71	4	0	0	0	0	0	0	13	0	36	0	0	0	0	0	0	0	0	18
RNF24	RNF24	NM_001134337.3	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	NM_001134338.3	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	NM_001321749.2	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	NM_007219.5	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	XM_011529146.3	protein_coding	0	0	0	157	13	0	1	0	0	0	0	5	0	132	0	0	0	0	0	0	0	0	6
RNF24	RNF24	XM_017027620.2	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	XM_017027621.2	protein_coding	0	0	0	157	13	0	0	0	0	0	0	5	0	133	0	0	0	0	0	0	0	0	6
RNF24	RNF24	XM_047439865.1	protein_coding	0	0	0	88	13	0	3	0	0	0	0	5	0	58	0	0	0	0	0	0	0	0	9
RNF24	RNF24	XM_047439866.1	protein_coding	0	0	0	131	13	0	17	0	0	0	0	5	0	85	0	0	0	0	0	0	0	0	11
RNU105B	RNU105B	NR_004386.2	snoRNA	0	0	0	24	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12
RPN2	RPN2	NM_001135771.3	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324299.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324301.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324302.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324303.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324304.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324305.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_001324306.2	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	NM_002951.5	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	XM_006723851.4	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPN2	RPN2	XM_006723852.4	protein_coding	0	1	0	174	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	1	13
RPRD1B	RPRD1B	NM_021215.4	protein_coding	0	0	0	33	0	0	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	2
RPRD1B	RPRD1B	XM_047440346.1	protein_coding	0	0	0	31	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	2
RPRD1B	RPRD1B	XM_047440347.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	3
RPS21	RPS21	NM_001024.4	protein_coding	0	1	0	16	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	1	0	0	5
RRBP1	RRBP1	NM_001042576.2	protein_coding	0	0	2	88	4	0	0	0	0	0	0	6	0	73	2	0	0	0	0	0	0	0	5
RRBP1	RRBP1	NM_001365613.2	protein_coding	0	1	3	86	4	0	0	0	0	0	0	6	0	71	3	0	0	0	0	0	0	1	5
RRBP1	RRBP1	NM_004587.3	protein_coding	0	0	2	88	4	0	0	0	0	0	0	6	0	73	2	0	0	0	0	0	0	0	5
RSPO4	RSPO4	NM_001029871.4	protein_coding	0	0	0	24	0	0	1	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	6
RSPO4	RSPO4	NM_001040007.3	protein_coding	0	0	0	24	0	0	1	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	6
RSPO4	RSPO4	XM_017027839.2	protein_coding	0	0	0	15	0	0	1	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	6
RTEL1	RTEL1	NM_001283009.2	protein_coding	0	4	1	102	1	1	2	0	0	0	0	14	0	76	1	0	0	0	0	0	0	3	9
RTEL1	RTEL1	NM_001283010.1	protein_coding	0	3	1	102	1	0	1	0	0	0	0	14	0	78	1	0	0	0	0	0	0	3	8
RTEL1	RTEL1	NM_016434.4	protein_coding	0	4	1	102	1	1	2	0	0	0	0	14	0	76	1	0	0	0	0	0	0	3	9
RTEL1	RTEL1	NM_032957.5	protein_coding	0	4	1	102	1	1	2	0	0	0	0	14	0	76	1	0	0	0	0	0	0	3	9
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	NR_037882.1		0	0	0	112	0	0	0	0	0	0	0	12	0	80	0	12	0	0	0	0	0	0	8
RTF2	RTF2	NM_001283035.2	protein_coding	0	0	1	80	1	0	0	0	0	0	0	7	0	67	1	0	0	0	0	0	0	0	5
RTF2	RTF2	NM_001283036.2	protein_coding	0	0	1	80	1	0	0	0	0	0	0	7	0	67	1	0	0	0	0	0	0	0	5
RTF2	RTF2	NM_001283037.2	protein_coding	0	0	1	80	1	0	0	0	0	0	0	7	0	67	1	0	0	0	0	0	0	0	5
RTF2	RTF2	NM_016407.5	protein_coding	0	0	1	80	1	0	0	0	0	0	0	7	0	67	1	0	0	0	0	0	0	0	5
RTF2	RTF2	XM_017027872.2	protein_coding	0	0	1	77	1	0	0	0	0	0	0	7	0	66	1	0	0	0	0	0	0	0	3
RTF2	RTF2	XM_047440189.1	protein_coding	0	0	1	77	1	0	0	0	0	0	0	7	0	66	1	0	0	0	0	0	0	0	3
SALL4	SALL4	NM_001318031.2	protein_coding	0	2	0	78	4	0	0	0	0	0	0	19	0	44	0	0	0	0	0	0	0	2	11
SALL4	SALL4	NM_020436.5	protein_coding	0	4	1	75	4	0	0	0	0	0	0	19	0	41	1	0	0	0	0	0	0	4	11
SALL4	SALL4	XM_047440318.1	protein_coding	0	4	1	70	4	0	0	0	0	0	0	19	0	37	1	0	0	0	0	0	0	4	10
SAMD10	SAMD10	NM_080621.5	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SAMD10	SAMD10	XM_005260199.5	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SAMD10	SAMD10	XM_006723705.4	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SAMD10	SAMD10	XM_011528565.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SAMHD1	SAMHD1	NM_001363729.2	protein_coding	0	0	0	128	6	0	0	0	0	0	0	6	0	109	0	0	0	0	0	0	0	0	7
SAMHD1	SAMHD1	NM_001363733.2	protein_coding	0	0	0	126	1	0	0	0	0	0	0	10	0	108	0	0	0	0	0	0	0	0	7
SAMHD1	SAMHD1	NM_015474.4	protein_coding	0	0	0	127	4	0	0	0	0	0	0	7	0	109	0	0	0	0	0	0	0	0	7
SCAND1	SCAND1	NM_001385710.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
SCAND1	SCAND1	NM_016558.4	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
SCAND1	SCAND1	NM_033630.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
SCP2D1	SCP2D1	NM_178483.3	protein_coding	0	1	1	18	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	1	5
SCP2D1-AS1	SCP2D1-AS1	NR_161342.1		0	0	0	57	0	0	0	0	0	0	0	7	0	39	0	1	0	0	0	0	0	0	10
SCP2D1-AS1	SCP2D1-AS1	NR_161343.1		0	0	0	57	0	0	0	0	0	0	0	7	0	39	0	1	0	0	0	0	0	0	10
SCRT2	SCRT2	NM_033129.4	protein_coding	0	0	0	19	3	0	1	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	3
SDC4	SDC4	NM_002999.4	protein_coding	0	0	0	62	2	0	0	0	0	0	0	18	0	39	0	0	0	0	0	0	0	0	3
SDC4	SDC4	XM_011528977.3	protein_coding	0	0	0	62	2	0	0	0	0	0	0	18	0	39	0	0	0	0	0	0	0	0	3
SDCBP2	SDCBP2	NM_001199784.2	protein_coding	0	2	1	66	3	0	0	0	0	0	0	9	0	49	1	0	0	0	0	0	0	2	5
SDCBP2	SDCBP2	NM_015685.6	protein_coding	0	2	1	51	3	0	0	0	0	0	0	9	0	24	1	0	0	0	0	0	0	2	15
SDCBP2	SDCBP2	NM_080489.5	protein_coding	0	2	1	79	3	0	0	0	0	0	0	9	0	50	1	0	0	0	0	0	0	2	17
SDCBP2-AS1	SDCBP2-AS1	NR_040047.1		0	0	0	151	0	0	0	0	0	0	0	11	0	127	0	8	0	0	0	0	0	0	5
SDCBP2-AS1	SDCBP2-AS1	NR_040048.1		0	0	0	151	0	0	0	0	0	0	0	11	0	128	0	7	0	0	0	0	0	0	5
SDCBP2-AS1	SDCBP2-AS1	NR_040049.1		0	0	0	151	0	0	0	0	0	0	0	11	0	128	0	7	0	0	0	0	0	0	5
SEC23B	SEC23B	NM_001172745.3	protein_coding	0	0	0	160	0	0	1	0	0	0	0	11	0	135	0	0	0	0	0	0	0	0	13
SEC23B	SEC23B	NM_001172746.3	protein_coding	0	0	0	160	0	0	0	0	0	0	0	11	0	136	0	0	0	0	0	0	0	0	13
SEC23B	SEC23B	NM_006363.6	protein_coding	0	0	0	160	0	0	0	0	0	0	0	11	0	136	0	0	0	0	0	0	0	0	13
SEC23B	SEC23B	NM_032985.6	protein_coding	0	0	0	160	0	0	0	0	0	0	0	11	0	136	0	0	0	0	0	0	0	0	13
SEC23B	SEC23B	NM_032986.5	protein_coding	0	0	0	160	0	0	0	0	0	0	0	11	0	137	0	0	0	0	0	0	0	0	12
SEL1L2	SEL1L2	NM_001271539.2	protein_coding	0	1	1	262	1	0	0	0	0	0	0	36	0	224	1	0	0	0	0	0	0	1	1
SEL1L2	SEL1L2	NM_001363752.2	protein_coding	0	1	1	264	1	0	0	0	0	0	0	35	0	225	1	0	0	0	0	0	0	1	3
SEL1L2	SEL1L2	NM_025229.2	protein_coding	0	2	1	261	1	0	0	0	0	0	0	36	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	NR_073206.2		0	1	0	263	0	0	0	0	0	0	0	36	0	224	0	3	0	0	0	1	0	0	1
SEL1L2	SEL1L2	NR_073207.2		0	0	0	267	0	0	0	0	0	0	0	36	0	225	0	3	0	0	0	0	0	0	3
SEL1L2	SEL1L2	XM_006723646.4	protein_coding	0	2	1	260	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_006723648.4	protein_coding	0	2	1	260	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_006723650.3	protein_coding	0	2	0	262	2	0	0	0	0	0	0	36	0	224	0	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_006723651.3	protein_coding	0	2	0	261	2	0	0	0	0	0	0	35	0	224	0	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_006723652.4	protein_coding	0	1	1	261	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	0	0	1	1
SEL1L2	SEL1L2	XM_006723654.5	protein_coding	0	2	1	70	1	0	0	0	0	0	0	35	0	27	1	0	0	0	0	1	0	1	8
SEL1L2	SEL1L2	XM_011529374.3	protein_coding	0	2	1	260	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_011529375.3	protein_coding	0	2	1	260	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_011529376.3	protein_coding	0	2	1	260	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	1	0	1	1
SEL1L2	SEL1L2	XM_011529378.3	protein_coding	0	2	1	144	1	0	0	0	0	0	0	35	0	92	1	0	0	0	0	1	0	1	17
SEL1L2	SEL1L2	XM_011529379.3	protein_coding	0	2	1	117	1	0	0	0	0	0	0	35	0	73	1	0	0	0	0	1	0	1	9
SEL1L2	SEL1L2	XM_024452003.2	protein_coding	0	2	1	227	1	0	0	0	0	0	0	35	0	180	1	0	0	0	0	1	0	1	12
SEL1L2	SEL1L2	XM_047440520.1	protein_coding	0	2	1	147	1	0	0	0	0	0	0	35	0	105	1	0	0	0	0	1	0	1	7
SEL1L2	SEL1L2	XM_047440521.1	protein_coding	0	2	1	263	1	0	0	0	0	0	0	35	0	225	1	0	0	0	0	1	0	1	3
SEL1L2	SEL1L2	XM_047440522.1	protein_coding	0	1	1	261	1	0	0	0	0	0	0	35	0	224	1	0	0	0	0	0	0	1	1
SEL1L2	SEL1L2	XM_047440523.1	protein_coding	0	1	0	222	0	0	0	0	0	0	0	4	0	217	0	0	0	0	0	0	0	1	1
SEL1L2	SEL1L2	XM_047440524.1	protein_coding	0	0	0	219	0	0	0	0	0	0	0	2	0	216	0	0	0	0	0	0	0	0	1
SEL1L2	SEL1L2	XR_937159.2		0	1	0	222	0	0	0	0	0	0	0	4	0	217	0	1	0	0	0	1	0	0	1
SEL1L2	SEL1L2	XR_937160.2		0	0	0	223	0	0	0	0	0	0	0	4	0	217	0	1	0	0	0	0	0	0	1
SEL1L2	SEL1L2	XR_937162.2		0	0	0	223	0	0	0	0	0	0	0	4	0	217	0	1	0	0	0	0	0	0	1
SEL1L2	SEL1L2	XR_937163.2		0	0	0	218	0	0	0	0	0	0	0	7	0	210	0	0	0	0	0	0	0	0	1
SEMG1	SEMG1	NM_003007.5	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
SEMG2	SEMG2	NM_003008.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SEPTIN14P20	SEPTIN14P20	NR_040415.1		0	0	0	74	0	0	0	0	0	0	0	11	0	38	0	0	0	0	0	0	0	0	25
SERINC3	SERINC3	NM_006811.4	protein_coding	0	0	0	8	1	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1
SERINC3	SERINC3	NM_198941.3	protein_coding	0	0	0	9	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	1
SGK2	SGK2	NM_001199264.2	protein_coding	0	2	0	59	0	1	1	0	0	0	0	14	0	37	0	0	0	0	0	1	0	0	8
SGK2	SGK2	NM_016276.5	protein_coding	0	1	0	57	0	0	1	0	0	0	0	14	0	36	0	0	0	0	0	1	0	0	7
SGK2	SGK2	NM_170693.3	protein_coding	0	1	0	71	0	0	0	0	0	0	0	14	0	47	0	0	0	0	0	1	0	0	11
SHLD1	SHLD1	NM_001303477.2	protein_coding	0	1	1	302	4	0	0	0	0	0	0	22	0	272	1	0	0	0	0	0	0	1	4
SHLD1	SHLD1	NM_001303478.2	protein_coding	0	1	0	303	4	0	1	0	0	0	0	22	0	272	0	0	0	0	0	0	0	1	4
SHLD1	SHLD1	NM_001303479.2	protein_coding	0	0	1	74	1	0	0	0	0	0	0	9	0	60	1	0	0	0	0	0	0	0	4
SHLD1	SHLD1	NM_152504.4	protein_coding	0	1	1	302	4	0	0	0	0	0	0	22	0	272	1	0	0	0	0	0	0	1	4
SHLD1	SHLD1	XM_011529177.3	protein_coding	0	1	1	302	4	0	0	0	0	0	0	22	0	272	1	0	0	0	0	0	0	1	4
SHLD1	SHLD1	XM_011529178.3	protein_coding	0	0	1	79	0	0	0	0	0	0	0	10	0	65	1	0	0	0	0	0	0	0	4
SHLD1	SHLD1	XM_011529180.3	protein_coding	0	0	1	74	1	0	0	0	0	0	0	9	0	60	1	0	0	0	0	0	0	0	4
SHLD1	SHLD1	XM_011529181.4	protein_coding	0	0	1	214	11	0	0	0	0	0	0	5	0	194	1	0	0	0	0	0	0	0	4
SHLD1	SHLD1	XM_011529182.3	protein_coding	0	0	1	74	1	0	0	0	0	0	0	9	0	60	1	0	0	0	0	0	0	0	4
SHLD1	SHLD1	XM_047439931.1	protein_coding	0	1	1	302	4	0	0	0	0	0	0	22	0	272	1	0	0	0	0	0	0	1	4
SIGLEC1	SIGLEC1	NM_001367089.1	protein_coding	0	7	4	61	2	0	0	0	0	0	0	12	0	38	4	0	0	0	0	0	0	7	9
SIGLEC1	SIGLEC1	NM_023068.4	protein_coding	0	7	4	73	2	0	0	0	0	0	0	12	0	47	4	0	0	0	0	0	0	7	12
SIRPA	SIRPA	NM_001040022.1	protein_coding	2	5	13	159	5	0	0	0	0	1	0	9	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	NM_001040023.2	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	NM_001330728.1	protein_coding	2	5	13	159	5	0	0	0	0	1	0	9	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	NM_080792.3	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_005260670.4	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_011529173.3	protein_coding	2	14	13	155	6	7	48	0	0	1	0	8	2	85	12	0	0	0	0	1	0	7	8
SIRPA	SIRPA	XM_024451836.2	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_047439915.1	protein_coding	2	8	13	157	6	0	6	0	0	1	0	8	2	129	12	0	0	0	0	2	0	7	8
SIRPA	SIRPA	XM_047439916.1	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_047439917.1	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_047439918.1	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_047439919.1	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPA	SIRPA	XM_047439920.1	protein_coding	2	5	13	159	6	0	0	0	0	1	0	8	2	137	12	0	0	0	0	1	0	5	8
SIRPB1	SIRPB1	NM_001083910.4	protein_coding	0	0	2	74	5	0	0	0	0	0	0	13	0	49	2	0	0	0	0	1	0	0	7
SIRPB1	SIRPB1	NM_001135844.4	protein_coding	3	9	8	18	0	0	0	0	0	0	0	0	3	11	8	0	0	0	0	1	0	9	7
SIRPB1	SIRPB1	NM_001329157.2	protein_coding	3	9	8	18	0	0	0	0	0	0	0	0	3	11	8	0	0	0	0	1	0	9	7
SIRPB1	SIRPB1	NM_001330639.2	protein_coding	0	0	1	37	5	0	0	0	0	0	0	13	0	17	1	0	0	0	0	1	0	0	2
SIRPB1	SIRPB1	NM_006065.5	protein_coding	0	1	3	72	5	0	0	0	0	0	0	13	0	47	3	0	0	0	0	1	0	1	7
SIRPB1	SIRPB1	XM_005260641.4	protein_coding	0	1	2	35	5	0	0	0	0	0	0	13	0	15	2	0	0	0	0	1	0	1	2
SIRPB1	SIRPB1	XR_007067441.1		0	1	0	37	0	0	0	0	0	0	0	0	0	11	0	20	0	0	0	1	0	0	7
SIRPB2	SIRPB2	NM_001122962.2	protein_coding	0	0	1	84	1	0	0	0	0	0	0	9	0	48	1	0	0	0	0	0	0	0	26
SIRPB2	SIRPB2	NM_001134836.2	protein_coding	0	0	1	84	1	0	0	0	0	0	0	9	0	48	1	0	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XM_005260708.5	protein_coding	0	0	2	79	2	0	0	0	0	0	0	6	0	45	2	0	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XM_005260709.4	protein_coding	0	0	2	79	2	0	0	0	0	0	0	6	0	45	2	0	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XM_047440127.1	protein_coding	0	1	1	76	0	0	0	0	0	0	0	10	0	40	1	0	0	0	0	0	0	1	26
SIRPB2	SIRPB2	XM_047440128.1	protein_coding	0	4	1	75	0	1	1	0	0	0	0	10	0	39	1	0	0	0	0	2	0	1	26
SIRPB2	SIRPB2	XM_047440129.1	protein_coding	0	0	1	84	0	0	0	0	0	0	0	8	0	50	1	0	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XM_047440130.1	protein_coding	0	1	1	76	0	0	0	0	0	0	0	10	0	40	1	0	0	0	0	0	0	1	26
SIRPB2	SIRPB2	XR_007067451.1		0	0	0	93	0	0	0	0	0	0	0	11	0	52	0	4	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XR_007067452.1		0	0	0	93	0	0	0	0	0	0	0	11	0	52	0	4	0	0	0	0	0	0	26
SIRPB2	SIRPB2	XR_007067453.1		0	0	0	93	0	0	0	0	0	0	0	11	0	52	0	4	0	0	0	0	0	0	26
SIRPB3P	SIRPB3P	NR_164369.1		0	0	0	168	0	0	0	0	0	0	0	12	0	140	0	2	0	0	0	0	0	0	14
SIRPD	SIRPD	NM_178460.3	protein_coding	0	1	1	77	0	0	0	0	0	0	0	10	0	54	1	0	0	0	0	0	0	1	13
SIRPD	SIRPD	XM_047439883.1	protein_coding	0	2	1	76	0	0	0	0	0	0	0	10	0	54	1	0	0	0	0	1	0	1	13
SIRPD	SIRPD	XM_047439884.1	protein_coding	0	1	1	77	0	0	0	0	0	0	0	10	0	54	1	0	0	0	0	0	0	1	13
SIRPD	SIRPD	XM_047439885.1	protein_coding	0	1	2	46	9	0	0	0	0	0	0	12	0	12	2	0	0	0	0	0	0	1	13
SIRPD	SIRPD	XM_047439886.1	protein_coding	0	1	1	67	1	0	0	0	0	0	0	19	0	34	1	0	0	0	0	0	0	1	13
SIRPD	SIRPD	XM_047439887.1	protein_coding	0	2	1	77	0	1	1	0	0	0	0	10	0	54	1	0	0	0	0	1	0	0	13
SIRPD	SIRPD	XM_047439888.1	protein_coding	0	1	1	37	0	0	0	0	0	0	0	13	0	11	1	0	0	0	0	0	0	1	13
